aluminium;arsenic;barium;copper;iron;zinc;lead;mercury;silver;cadmium;radium;selenium;is_safe
0.857887316;0.926503546;0.043577994;0.277676386;0.594688092;0.285105005;0.850307415;0.609883355;0.916992168;0.546262128;0.13808031;0.587246976;0
0.08026167;0.166188063;0.854688915;0.016728795;0.206441331;0.030390546;0.652119456;0.609883355;0.190335369;0.49070375;0.082521932;0.531688598;0
0.08026167;0.715771133;0.072814733;0.312410223;0.314315624;0.586880103;0.985294671;0.722921941;0.729635997;0.562030609;0.153848791;0.603015458;0
0.08026167;0.635914418;0.47340908;0.070532652;0.032656786;0.184388452;0.791670904;0.384196766;0.453492784;0.420652351;0.012470533;0.4616372;0
0.198902831;0.244987126;0.105491468;0.028853581;0.236334664;0.607452416;0.070645284;0.739834329;0.481752735;0.481425443;0.073243625;0.522410292;0
0.557307381;0.261026193;0.313265023;0.379186358;0.268314015;0.505855705;0.100564642;0.102699716;0.209126735;0.479734577;0.071552759;0.520719425;0
0.259587985;0.594384704;0.896434471;0.327945139;0.000915454;0.41551987;0.060603838;0.161445186;0.678898371;0.649573502;0.241391684;0.69055835;0
0.120559383;0.808877569;0.314223322;0.900907395;0.514823468;0.505831171;0.15802701;0.449591615;0.647677011;0.652051794;0.243869976;0.693036643;0
0.184678928;0.503759847;0.202876714;0.130815971;0.008247296;0.437064571;0.21993755;0.366324565;0.229401034;0.238310648;0.16987117;0.307607358;0
0.92602892;0.32511239;0.976096784;0.695474574;0.203356575;0.404481693;0.386820932;0.921711241;0.098295391;0.60373785;0.195556032;0.644722698;0
0.92602892;0.379006267;0.257133127;0.776547991;0.609412045;0.540004821;0.921412878;0.103909578;0.433798238;0.004725386;0.596543568;0.045710235;0
0.565262246;0.686057531;0.553996303;0.54898955;0.320747262;0.196509301;0.312558286;0.016496961;0.004611076;0.630522852;0.222341034;0.6715077;0
0.978231378;0.407960519;0.415602446;0.348484623;0.26842249;0.718783322;0.923341128;0.328652141;0.382588951;0.7872067;0.379024882;0.828191548;0
0.168359671;0.645148865;0.306828697;0.811815695;0.347899168;0.718533276;0.76410911;0.720804389;0.805673358;0.738917223;0.330735405;0.779902071;0
0.138088371;0.037488991;0.125266926;0.503730254;0.029345743;0.286505868;0.052482517;0.216155153;0.506064275;0.19951281;0.208669009;0.275275826;0
0.745064569;0.333503635;0.874791282;0.622109036;0.000677141;0.21146671;0.137922301;0.143161593;0.289241447;0.345793771;0.062388047;0.397176628;0
0.830607363;0.157269807;0.381923592;0.383001862;0.071879815;0.758134308;0.19900668;0.58385016;0.981784563;0.644745815;0.236563997;0.685730664;0
0.566125537;0.618558203;0.496652662;0.673273974;0.349696634;0.340256123;0.311436129;0.336268519;0.427135431;0.521940321;0.113758503;0.56292517;0
0.144627426;0.139778258;0.230221987;0.144073053;0.297554577;0.035628738;0.148854584;0.74363173;0.807557719;0.579192807;0.171010989;0.620177656;0
0.00560063;0.488435061;0.660934083;0.01373801;0.060989576;0.373061281;0.876927047;0.538568801;0.042860081;0.516111457;0.107929639;0.557096306;0
0.449289014;0.108660344;0.451525589;0.398767483;0.060989576;0.005081206;0.497120826;0.213681491;0.044383288;0.532949882;0.124768063;0.57393473;0
0.449289014;0.645310347;0.141769546;0.730850651;0.983450208;0.425168022;0.620651098;0.112149523;0.642183023;0.785082143;0.376900325;0.826066992;0
0.874692112;0.018237706;0.125487605;0.751827845;0.417604646;0.541774158;0.407264769;0.367947788;0.775308918;0.638014555;0.229832737;0.678999403;0
0.780693552;0.500926749;0.606258084;0.080240927;0.972508169;0.959943901;0.054138422;0.1267474;0.56609876;0.674755596;0.266573778;0.715740445;0
0.02057318;0.31807779;0.289044341;0.100646107;0.133622702;0.752304431;0.541019718;0.79037096;0.772664605;0.481832383;0.073650565;0.522817232;0
0.559306633;0.083273378;0.181138531;0.663083866;0.133622702;0.151248377;0.076441225;0.262843401;0.30358561;0.351454372;0.056727446;0.401893795;0
0.210872418;0.682952539;0.582700443;0.528031696;0.554752882;0.144803449;0.272469156;0.96766126;0.170366718;0.621461056;0.213279238;0.662445905;0
0.671484492;0.476871103;0.346448641;0.50106071;0.070660511;0.522834058;0.185006375;0.139751203;0.589817468;0.560393456;0.152211638;0.601378305;0
0.609767479;0.086511414;0.093194942;0.11694519;0.281891348;0.637775166;0.009155559;0.139751203;0.505223034;0.458021534;0.049839715;0.499006382;0
0.864340371;0.648527378;0.287885542;0.104434071;0.281891348;0.001254522;0.090931024;0.391745847;0.733077629;0.550408773;0.142226955;0.591393622;0
0.864340371;0.377247175;0.497162307;0.929001369;0.094251922;0.522956755;0.711275147;0.208181635;0.804718333;0.710913501;0.302731683;0.75189835;0
0.832983442;0.850907981;0.222090013;0.514703166;0.094251922;0.623259253;0.885296982;0.09422085;0.325882968;0.454359658;0.04617784;0.495344506;0
0.916690601;0.95246161;0.608793724;0.349978931;0.400895869;0.470990383;0.505789707;0.845391175;0.807472503;0.49584645;0.087664632;0.536831299;0
0.516301614;0.549622135;0.010777023;0.023308784;0.056547487;0.71523377;0.959722551;0.207581309;0.151821981;0.329091665;0.079090153;0.383258206;0
0.746206062;0.309951167;0.354019667;0.866636027;0.116658618;0.012093184;0.297732201;0.885783667;0.30497988;0.299406047;0.108775771;0.358520191;0
0.39387016;0.593446336;0.540752468;0.371937058;0.41396015;0.976403569;0.12644881;0.393808325;0.087758901;0.599838578;0.191656759;0.640823426;0
0.62185006;0.138284656;0.447313877;0.430905917;0.196558681;0.299864173;0.562726594;0.457932479;0.214818469;0.547025491;0.138843672;0.588010339;0
0.252002609;0.002739526;0.412015914;0.638590924;0.179750663;0.159806248;0.077595097;0.63114957;0.376290115;0.782994067;0.374812248;0.823978915;0
0.277116614;0.247802392;0.129772726;0.88938066;0.017208847;0.12609963;0.282935456;0.42952688;0.995948285;0.349579149;0.058602669;0.400331109;0
0.730857712;0.131634984;0.83356643;0.494914633;0.6754049;0.044060053;0.221623802;0.335189307;0.420365331;0.398761715;0.009420103;0.441316581;0
0.384165332;0.685460928;0.049376869;0.391792079;0.277204389;0.06072772;0.896687623;0.777404837;0.126043118;0.674886289;0.266704471;0.715871138;0
0.930601893;0.404898625;0.041418428;0.822202316;0.277204389;0.15504695;0.389403396;0.452423639;0.801160146;0.537435978;0.12925416;0.578420827;0
0.037178597;0.394371712;0.058531666;0.70379402;0.572928525;0.180503673;0.066173534;0.660047448;0.277222042;0.405075122;0.003106697;0.446577753;0
0.935693594;0.539475592;0.910649315;0.324794359;0.572928525;0.539230941;0.487275973;0.574780619;0.763431225;0.674826014;0.266644196;0.715810863;0
0.526017542;0.291171651;0.110355143;0.742093686;0.937770141;0.049376619;0.372091868;0.003230275;0.695218287;0.782732521;0.374550703;0.82371737;0
0.608072974;0.620157528;0.310600725;0.655651488;0.909325464;0.740549172;0.108893864;0.166724208;0.192856387;0.441283181;0.033101363;0.48226803;0
0.608072974;0.129211513;0.539897598;0.140031379;0.989999885;0.160308402;0.467072586;0.144443998;0.420756586;0.469979492;0.061797674;0.510964341;0
0.623958071;0.337580395;0.198933359;0.045195271;0.989999885;0.751695694;0.393643239;0.658848511;0.861885632;0.696174006;0.287992188;0.737158854;0
0.658486267;0.113428954;0.741407018;0.679790574;0.439567508;0.063654121;0.803023508;0.78612912;0.566422007;0.695190908;0.287009089;0.736175756;0
0.092821739;0.389145822;0.615841385;0.345436659;0.439567508;0.056664716;0.624893696;0.107845782;0.625148807;0.539736611;0.131554793;0.58072146;0
0.092821739;0.30050221;0.330971022;0.409914143;0.222957431;0.176822317;0.570939368;0.107845782;0.253455633;0.456622965;0.048441146;0.497607813;0
0.171882708;0.230238713;0.256874856;0.175244246;0.177371979;0.917812771;0.275561201;0.036578359;0.040073088;0.138163792;0.270018026;0.224151645;0
0.439799354;0.485045185;0.243060503;0.507622815;0.743984733;0.468962861;0.356780037;0.222680195;0.555005006;0.312294069;0.095887749;0.369260209;0
0.857676677;0.329341485;0.276239011;0.819085228;0.395451025;0.000369413;0.876514542;0.064457173;0.023951602;0.674308616;0.266126797;0.715293464;0
0.107412292;0.373934233;0.985042172;0.161609932;0.006471435;0.020439089;0.695623472;0.939708592;0.271364731;0.466160595;0.057978777;0.507145443;0
0.698937705;0.176945442;0.054497532;0.14805679;0.23855447;0.912257906;0.565129658;0.766361603;0.200495935;0.586123704;0.177941886;0.627108553;0
0.437599914;0.336162424;0.387841927;0.669931905;0.314356882;0.499695645;0.47250672;0.508774904;0.092515325;0.581938565;0.173756746;0.622923413;0
0.083341014;0.411641889;0.264602499;0.015073684;0.060287275;0.734719279;0.004113627;0.259442344;0.984245325;0.491746694;0.083564875;0.532731542;0
0.877723097;0.101913562;0.297820786;0.275339145;0.012499571;0.435294343;0.082048201;0.15606154;0.066434536;0.540513478;0.13233166;0.581498327;0
0.877723097;0.845670355;0.058051881;0.286408334;0.134876587;0.189749578;0.045633651;0.699090309;0.025840703;0.526304449;0.118122631;0.567289298;0
0.227162673;0.128475448;0.708016473;0.276696143;0.439319797;0.032836548;0.345584114;0.580173613;0.508147851;0.734641266;0.326459448;0.775626114;0
0.600339065;0.253451209;0.016229253;0.557007963;0.439319797;0.645642558;0.459312646;0.124464692;0.284520566;0.948028775;0.539846957;0.989013623;0
0.847630113;0.282475838;0.119963727;0.736680728;0.439319797;0.870701518;0.021969308;0.692781484;0.79768753;0.590921004;0.182739186;0.631905853;0
0.315094023;0.345942954;0.069559985;0.403535859;0.314856566;0.400681394;0.262788153;0.692781484;0.387403836;0.529264425;0.121082607;0.570249274;0
0.91157759;0.183523936;0.106891748;0.901074495;0.532368375;0.329092788;0.28148192;0.044797425;0.279408737;0.467021701;0.058839883;0.50800655;0
0.297906176;0.399929661;0.194181024;0.209325111;0.167256492;0.005122022;0.951135749;0.321443816;0.101776055;0.374807611;0.033374207;0.421354827;0
0.297906176;0.284378906;0.795410102;0.969160903;0.007739296;0.650400016;0.219591364;0.204103646;0.384319883;0.291301029;0.116880789;0.351766009;0
0.297906176;0.837016897;0.515861566;0.914148356;0.282604342;0.631777605;0.346378739;0.119661075;0.674652003;0.472000676;0.063818858;0.512985524;0
0.297906176;0.941206093;0.072370447;0.506746649;0.282604342;0.026456675;0.458230411;0.008491489;0.470231114;0.61642434;0.208242522;0.657409188;0
0.117795802;0.042869864;0.214941952;0.22535506;0.098273993;0.862718162;0.726115904;0.284583107;0.254660069;0.492731391;0.084549573;0.53371624;0
0.387646384;0.465160198;0.059551278;0.284214594;0.154750945;0.817796914;0.033146415;0.213032763;0.380758856;0.489605835;0.081424017;0.530590683;0
0.384819575;0.711723325;0.277342233;0.056619943;0.172306524;0.799263417;0.826771162;0.617876445;0.972037909;0.491876053;0.083694235;0.532860902;0
0.384819575;0.449504802;0.405244328;0.014215815;0.172306524;0.898257467;0.104452424;0.462659134;0.04430629;0.303576636;0.104605182;0.361995681;0
0.962303434;0.835014594;0.762913221;0.516913811;0.172306524;0.558410501;0.657150892;0.030759611;0.535739709;0.81315123;0.404969411;0.854136078;0
0.439844533;0.811695019;0.806151539;0.691978195;0.500799153;0.695351392;0.278367553;0.030759611;0.374894058;0.572984105;0.164802287;0.613968954;0
0.685223467;0.154141525;0.51017617;0.046974474;0.500799153;0.26686273;0.447286144;0.305223225;0.208250133;0.622493702;0.214311884;0.663478551;0
0.685223467;0.462657996;0.464613165;0.016913907;0.500799153;0.094866277;0.83622644;0.41589056;0.279064353;0.785625532;0.377443714;0.82661038;0
0.410719131;0.124402864;4.472.006.243;0.153190433;0.500799153;0.607951838;0.895278969;0.969631667;0.135804659;0.036978496;0.628796677;0.077963344;0
0.410719131;0.410111211;0.47476705;0.215074437;0.025576534;0.339321768;0.911879858;0.150172448;0.778057127;0.281567956;0.126613862;0.343655115;0
0.864712201;0.724005599;0.781292401;0.885672132;0.760257116;0.661865409;0.464942177;0.262979171;0.935764964;0.644149117;0.235967299;0.685133965;0
0.864712201;0.977907466;0.792885972;0.595307071;0.259272172;0.798026646;0.081389543;0.363792437;0.556034691;0.43893282;0.030751002;0.479917668;0
0.830893606;0.434057131;0.560198584;0.966425544;0.259272172;0.811107843;0.945689873;0.276496351;0.462042523;0.864618363;0.456436545;0.905603211;0
0.383361086;0.123221735;0.18919937;0.81184545;0.411957774;0.39522089;0.261860072;0.340233726;0.37583143;0.739273153;0.331091335;0.780258002;0
0.852270563;0.438972187;0.118297584;0.391652737;0.411957774;0.759073217;0.158752505;0.092046739;0.523258038;0.484628134;0.076446316;0.525612983;0
0.852270563;0.78690306;0.557968534;0.524703223;0.004473025;0.585608464;0.001408089;0.198168269;0.549989987;0.816149322;0.407967503;0.85713417;0
0.42962852;0.573590118;0.19293952;0.285743701;0.685752459;0.749788331;0.240067616;0.070101774;0.249620369;0.457723241;0.049541423;0.498708089;0
0.9670004;0.173345788;0.499028877;0.149967444;0.685752459;0.441995474;0.529987941;0.335174122;0.712881059;0.559513356;0.151331538;0.600498205;0
0.007607093;0.976086201;0.27077349;0.398731357;0.685752459;0.374976976;0.77981411;0.92817351;0.414731127;0.693664632;0.285482814;0.734649481;0
0.309630791;0.747926563;0.612552314;0.59121782;0.022246733;0.605065051;0.262882363;0.941762412;0.25912821;0.845241226;0.437059408;0.886226074;0
0.2028605;0.545123671;0.176868779;0.358993888;0.022246733;0.858645959;0.271915016;0.848177298;0.17454122;0.555937306;0.147755488;0.596922155;0
0.438110384;0.08054732;0.227497884;0.771982748;0.975778048;0.632636285;0.861200427;0.317046531;0.188048853;0.359284848;0.04889697;0.408419191;0
0.279143085;0.279270825;0.320052221;0.066074228;0.100653812;0.493634725;0.530123906;0.197795923;0.365761973;0.27325107;0.134930748;0.336724376;0
0.279143085;0.118660878;0.566625112;0.069789656;0.321639063;0.977719985;0.497279357;0.035440838;0.45499485;0.442129283;0.033947464;0.483114131;0
0.255112447;0.326163034;0.03616842;0.586993935;0.42928872;0.567392655;0.71273569;0.238087916;0.887524317;0.613946713;0.205764895;0.654931562;0
0.255112447;0.2433719;0.343286117;0.550433719;0.674380445;0.13699684;0.449635699;0.896377902;0.596482825;0.624607789;0.216425971;0.665592638;0
0.771279846;0.939863001;0.913166434;0.828016106;0.0209714;0.840707466;0.719929444;0.190211557;0.570166712;0.589431196;0.181249378;0.630416045;0
0.753041803;0.999782225;0.31739029;0.366749337;0.142117389;0.521773376;0.651705331;0.290974599;0.562635613;0.570616996;0.162435178;0.611601845;0
0.144057077;0.349755878;0.25662194;0.345231758;0.08550196;0.431452078;0.172139792;0.508746025;0.712231662;0.710573817;0.302391999;0.751558665;0
0.934025982;0.454995;0.312692659;0.522929312;0.821797715;0.477774583;0.326050698;0.266997905;0.30227091;0.651953476;0.243771658;0.692938325;0
0.387892933;0.944750373;0.150483742;0.195352444;0.289016797;0.087491023;0.784386928;0.583870105;0.494308027;0.601755237;0.193573419;0.642740086;0
0.387892933;0.766606877;0.394795502;0.764080243;0.403632351;0.660709183;0.67425084;0.902458028;0.043766383;0.609819234;0.201637416;0.650804083;0
0.245475002;0.880318275;0.658263742;0.683365342;0.403632351;0.16959333;0.35367217;0.391596477;0.328094486;0.521401117;0.113219299;0.562385966;0
0.408681967;0.656193419;0.802569097;0.743524555;0.914241501;0.725464993;0.343412229;0.856635171;0.245550947;0.779627388;0.37144557;0.820612236;0
0.408681967;0.39654956;0.631085115;0.28252869;0.914241501;0.17980272;0.607850198;0.372195652;0.416988913;0.730992432;0.322810613;0.77197728;0
0.840360128;0.423644684;0.975100763;0.714863551;0.674316829;0.305547982;0.279065141;0.836951076;0.581164656;0.473101481;0.064919663;0.51408633;0
0.813444463;0.44315241;0.373022023;0.287652267;0.674316829;0.38783559;0.200472171;0.682712354;0.600246638;0.056285474;0.648103656;0.097270323;0
0.397818778;0.298801547;0.949185188;0.180865445;0.12900841;0.038624232;0.245757848;0.719625848;0.877602574;0.993728987;0.585547169;0.034713836;0
0.955433271;0.743283125;0.700196316;0.717067512;0.288651801;0.144442103;0.427237596;0.755568605;0.856576603;0.968845693;0.560663875;0.009830542;0
0.500750808;0.315903887;0.922438589;0.430876431;0.113470937;0.782676373;0.09566427;0.74595546;0.804904083;0.581264084;0.173082265;0.622248932;0
0.210605129;0.016028311;0.754611215;0.004007395;0.760460073;0.138099936;0.712606518;0.74595546;0.208951855;0.465132589;0.056950771;0.506117438;0
0.381817971;0.82190788;0.558601394;0.856237443;0.434417978;0.514045015;0.576841244;0.44577964;0.285222392;0.697487096;0.289305278;0.738471944;0
0.476037365;0.803703592;0.708973241;0.177931744;0.382579531;0.690926865;0.878848118;0.175209234;0.220671594;0.861488128;0.45330631;0.902472977;0
0.995841419;0.66311806;0.822800112;0.605291754;0.794321028;0.115495035;0.611302802;0.37801069;0.513811312;0.659999221;0.251817403;0.70098407;0
0.597886044;0.965395281;0.614834936;0.39853613;0.012604946;0.846472282;0.683201471;0.637048801;0.499105213;0.535508511;0.127326692;0.576493359;0
0.704624343;0.010925924;0.005468951;0.703891861;0.012604946;0.217911689;0.174237792;0.274677271;0.356861086;0.556120386;0.147938568;0.597105235;0
0.425255801;0.03591262;0.428802133;0.636922813;0.396722109;0.628503587;0.416006078;0.566339275;0.809859786;0.64443242;0.236250602;0.685417269;0
0.358546509;0.969669407;0.390128558;0.768796293;0.396722109;0.60737632;0.185094759;0.74184369;0.199984032;0.471816168;0.063634349;0.512801016;0
0.358546509;0.303636698;0.420362038;0.457833741;0.396722109;0.87434028;0.85465777;0.333009773;0.080109718;0.617921864;0.209740045;0.658906712;0
0.629700069;0.468263447;0.004182382;0.506568905;0.415076633;0.352113834;0.052374967;0.800609363;0.780034706;0.810892431;0.402710613;0.851877279;0
0.881042268;0.508754033;0.312729344;0.461654253;0.415076633;0.540555482;0.699347062;0.277780385;0.556606694;0.475354615;0.067172797;0.516339464;0
0.517478777;0.962946801;0.498259896;0.012054209;0.651771921;0.572414844;0.325215022;0.052297686;0.85849269;0.755093185;0.346911366;0.796078033;0
303.119.626;3.093.975.713;0.562339923;0.785355396;0.651771921;0.320131305;0.066986014;0.131741277;0.371137596;0.81146354;0.403281722;0.852448389;0
0.093875159;0.245760002;0.126257604;0.146617809;0.651771921;0.139937417;0.504119845;0.08508473;0.076686763;0.917011125;0.508829307;0.957995973;0
0.837440637;0.534842728;0.111485804;0.399426216;0.62185333;0.421854129;0.455969644;0.1418531;0.592062781;0.821678837;0.413497019;0.862663685;0
0.830835677;0.435466793;0.754291601;0.294436477;0.62185333;0.486857268;0.629660889;0.036529361;0.151552133;0.534148353;0.125966535;0.575133201;0
0.586625933;0.251522293;0.409982392;0.75867891;0.62185333;0.369055389;0.239539237;0.003981601;0.707888007;0.404912709;0.003269109;0.446442409;0
0.071084335;0.147282747;0.027992222;0.49788067;0.308200734;0.115290996;0.728436541;0.646917698;0.174385409;0.481747135;0.073565317;0.522731984;0
0.776246271;0.808416472;0.458059365;0.008403302;0.578468233;0.716625884;0.029809439;0.220632733;0.73570273;0.343236443;0.064945375;0.395045521;0
0.239488273;0.139978174;0.487524552;0.256688863;0.578468233;0.161418195;0.597873192;0.383238472;0.396228927;0.534090688;0.12590887;0.575075537;0
0.781913894;0.375237521;0.357334671;0.369711455;0.586660297;0.190400177;0.860536748;0.679963911;0.314410261;0.461616893;0.053435075;0.502601742;0
0.278047458;0.674865891;0.68386066;0.690068343;0.869546002;0.913608902;0.11291111;0.757384995;0.372304901;0.945259826;0.537078008;0.986244675;0
0.719451715;0.452612477;0.860608501;0.60842073;0.869546002;0.010341858;0.041845998;0.620274622;0.879788914;0.616289082;0.208107264;0.65727393;0
0.175316212;0.213797446;0.573839175;0.396377707;0.869546002;0.925633039;0.81442917;0.555491762;0.040543676;0.766497419;0.358315601;0.807482268;0
0.142131689;0.282794705;0.421136477;0.25862328;0.869546002;0.84478725;0.143900737;0.260263261;0.263126984;0.358631038;0.04955078;0.40787435;0
0.363284158;0.819104168;0.727408443;0.832629503;0.391642573;0.496153107;0.136962301;0.452405432;0.448607799;0.676819749;0.26863793;0.717804597;0
0.793591929;0.296326865;0.183581755;0.020761819;0.391642573;0.24695593;0.340307867;0.089205257;0.633042053;0.809541605;0.401359787;0.850526453;0
0.473302038;0.874013026;0.639800973;0.01829751;0.496125485;0.160795703;0.329683362;0.089205257;0.004720944;0.41859443;0.010412612;0.459579278;0
0.022925328;0.892710631;0.332563464;0.533647312;0.013401145;0.319356289;0.177142664;0.235458572;0.433838872;0.506104428;0.09792261;0.547089276;0
0.568344332;0.214928374;0.868257102;0.477500229;0.190222168;0.711924179;0.930753639;0.715806886;0.545208542;0.832294545;0.424112727;0.873279394;0
0.168803688;0.210510386;0.179718596;0.490118114;0.190222168;0.797042087;0.528240143;0.303922852;0.697606647;0.466618468;0.05843665;0.507603317;0
0.032016157;0.005001984;0.571200949;0.597245632;0.040917714;0.882391832;0.335880254;0.418265572;0.261543189;0.324446328;0.08373549;0.379387092;0
0.429394487;0.795091419;0.676818537;0.066572195;0.040917714;0.415818567;0.428859584;0.771456199;0.406981145;0.513190985;0.105009167;0.554175833;0
0.423468323;0.581718274;0.52429191;0.288300101;0.223697984;0.983275205;0.649811897;0.484483231;0.683573523;0.894262045;0.486080227;0.935246893;0
0.170463659;0.001563625;0.52283407;0.5082623;0.27955364;0.217960681;0.312281606;0.548271873;0.017646852;0.767883831;0.359702012;0.808868679;0
0.170463659;0.489746089;0.893471689;0.635459029;0.369750814;0.125464311;0.719411492;0.120849413;0.522833866;0.714745036;0.306563218;0.755729885;0
0.213318316;0.390506603;0.051979256;0.637652294;0.409858306;0.176439417;0.506073048;0.567849087;0.936120199;0.898979653;0.490797835;0.939964501;0
0.140406796;0.005270194;0.156044249;0.580725488;0.77485586;0.772067514;0.193185165;0.567849087;0.037632417;0.532803677;0.124621859;0.573788526;0
0.914980565;0.389166843;0.182746787;0.662254155;0.069857518;0.715691885;0.964007277;0.019703241;0.506479253;0.452488753;0.044306934;0.493473601;0
0.601096104;0.516191817;0.248862891;0.02088769;0.294593649;0.233481456;0.243887817;0.398012349;0.145374332;0.480238811;0.072056992;0.521223659;0
0.358082371;0.223173998;0.962475052;0.670941824;0.877447234;0.627432133;0.208272572;0.20389836;0.519677543;0.375140109;0.033041709;0.421631909;0
0.903355108;0.04183866;0.21849547;0.420521376;0.25795521;0.604901796;0.588982445;0.767988024;0.108911136;0.501294922;0.093113104;0.542279771;0
0.219037595;0.002518463;0.518755797;0.513605412;0.526799904;0.549929722;0.334597086;0.871256875;0.867113682;0.450361454;0.042179635;0.491346302;0
0.327250058;0.704241944;0.207199656;0.880465455;0.414341377;0.355892787;0.681075236;0.172420156;0.511638962;0.735452563;0.327270745;0.776437411;0
0.327250058;0.166645877;0.639118515;0.873769546;0.985450764;0.289587195;0.114531359;0.784167994;0.492769836;0.377329114;0.030852704;0.42345608;0
0.025109513;0.618620705;0.005876035;0.688204073;0.985450764;0.951946642;0.250850218;0.121884228;0.577162409;0.832510459;0.424328641;0.873495307;0
0.569209017;0.008643206;0.983583081;0.019914664;0.827418506;0.008216255;0.758507577;0.677814643;0.093290006;0.004659695;0.596477877;0.045644544;0
0.932291134;0.022688737;0.178068934;0.801881318;0.782040937;0.961412669;0.675768142;0.605987881;0.432567928;0.149270768;0.74108895;0.190255616;0
0.282575313;0.579992877;0.569837738;0.186196079;0.051531942;0.710839259;0.074931053;0.02865945;0.426644664;0.201120837;0.207060981;0.276615849;0
0.238997882;0.882861966;0.31104755;0.343088043;0.618585445;0.298048544;0.378158254;0.271509097;0.42144926;0.386374604;0.021807214;0.430993988;0
0.39399987;0.827095353;0.115996472;0.986742615;0.618585445;0.747728979;0.840093964;0.353807855;0.426746629;0.741079718;0.3328979;0.782064567;0
0.821577098;0.574323021;0.662604896;0.01374116;0.231910478;0.089636531;0.322158974;0.815276783;0.226058171;0.685728711;0.277546893;0.72671356;0
0.552296059;0.507817268;0.598068041;0.501458521;0.001512435;0.642897637;0.028751247;0.960808353;0.488676982;0.538228654;0.130046836;0.579213503;0
0.041508582;0.184004034;0.40004201;0.079508429;0.161461245;0.442364557;0.703256862;0.339565963;0.173306981;0.462501866;0.054320048;0.503486715;0
0.609294256;0.331439042;0.217407794;0.115588095;0.395992865;0.306094643;0.789154873;0.120788074;0.512665003;0.549842464;0.141660646;0.590827313;0
0.068266682;0.151463189;0.833891132;0.357006739;0.479120473;0.222728783;0.500213897;0.579994724;0.130946213;0.442363183;0.034181365;0.483348032;0
0.794468059;0.221508501;0.357218686;0.798124514;0.660945769;0.51316336;0.252733989;0.679124891;0.715657575;0.609294534;0.201112716;0.650279383;0
0.564143459;0.082848537;0.063095159;0.979863023;0.660945769;0.632522651;0.636662354;0.022444653;0.014986672;0.475751228;0.067569409;0.516736076;0
0.564143459;0.321844607;0.972049442;0.238546939;0.12295894;0.211308959;0.042616076;0.155369359;0.099964641;0.582880242;0.174698424;0.623865091;0
0.118838686;0.464992415;0.916494498;0.539045086;0.646689208;0.59451201;0.024615737;0.040461164;0.569335882;0.601498469;0.19331665;0.642483317;0
0.118838686;0.690144725;0.06467781;3.493.865.216;0.081706453;0.146936525;0.783033237;0.040461164;0.915326268;0.243499008;0.83531719;0.284483857;0
0.516738193;0.821586521;0.127679852;0.710985762;0.085521149;0.185906563;0.140295446;0.503119587;0.576170275;0.376800335;0.031381483;0.42301543;0
0.516738193;0.365965891;0.337637718;0.109915205;0.076750401;0.333587234;0.530593924;0.374739928;0.086181506;0.183211;0.224970818;0.261690985;0
0.961975296;0.249804613;0.672981047;0.748317094;0.076750401;0.776170566;0.662137235;0.507640135;0.556940354;0.431271674;0.023089856;0.472256523;0
0.379760368;0.115395612;0.239932548;0.358179011;0.076750401;0.098893961;0.667053683;0.592630461;0.210391822;0.783898787;0.375716969;0.824883635;0
0.371635298;0.547371026;0.665621071;3.078.633.596;0.076750401;0.092850583;0.156562472;0.5808068;0.45071486;0.012094611;0.603912792;0.053079459;0
0.034013339;0.309303205;0.085109119;0.464434719;0.044137715;0.564520559;0.447639283;0.5808068;0.469789636;0.409975437;0.001793619;0.450960286;0
0.474927726;0.110502541;0.045265568;0.161455873;0.232456127;0.06966197;0.608161549;0.540846695;0.135238623;0.547851667;0.139669849;0.588836516;0
0.7076235;0.232981743;0.987923673;0.935925785;0.286193984;0.478610895;0.957439119;0.702884241;0.734090951;0.912367389;0.504185571;0.953352238;0
0.111464498;0.537285411;0.365622105;0.899991761;0.223163228;0.757404679;0.400358792;0.927609891;0.906013473;0.922891384;0.514709566;0.963876232;0
0.111464498;0.511476282;0.095150048;0.376091945;0.231652495;4.047.526.101;0.795889241;0.374677161;0.087603598;0.873153137;0.464971319;0.914137985;0
0.109077383;0.092996591;0.453941335;0.357974855;0.609184957;0.474712921;0.926240238;0.070726203;0.558972818;0.67538273;0.267200912;0.716367579;0
0.50684717;0.417364266;0.378970587;0.152260732;0.705090774;0.373540962;0.650676962;0.0618527;0.846243141;0.619284729;0.211102911;0.660269578;0
0.053323729;0.7024588;0.985573448;0.506205497;0.708312411;0.233292627;0.085500249;0.53615887;0.437969446;0.634879508;0.22669769;0.675864356;0
0.381431948;0.635349995;0.369907118;0.318525444;0.708312411;0.614671189;0.444486029;0.227594868;0.052171798;0.58524508;0.177063262;0.626229928;0
0.881667012;0.199091418;0.197951786;0.203613028;0.324254137;0.377942782;0.267435872;0.227594868;0.24711723;0.504715027;0.276489378;0.725656045;1
0.881667012;0.748726389;0.636692996;0.101812243;0.324254137;0.087941688;0.746673793;0.223590911;0.641380054;0.461332234;0.133097405;0.582264072;1
0.367574545;0.311464854;0.762629127;0.140570295;0.971844861;0.010748757;0.087800862;0.245104197;0.098573101;0.598882303;0.200472082;0.649638749;1
0.40358292;0.697185174;0.273338048;0.173203173;0.284287174;0.427318828;0.260210511;0.245104197;0.660480053;0.379267835;0.128543447;0.577710113;1
